VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,election_zone,winner_name,winner_party,winner_votes,recall_agree_votes,recall_disagree_votes,compared_with,gap,recall_valid_votes,recall_eligible_voters,eligible_voters_election
10004020013,新竹縣,竹東鎮,仁愛里,新竹縣第02選區,林思銘,中國國民黨,1138,377,1070,recall_disagree_votes,68,1447,3081,3120
65000220008,新北市,石門區,茂林里,新北市第01選區,洪孟楷,中國國民黨,215,104,147,recall_disagree_votes,68,251,482,530
10009160014,雲林縣,臺西鄉,蚊港村,雲林縣第01選區,丁學忠,中國國民黨,596,170,528,recall_disagree_votes,68,698,1525,1603
10015090001,花蓮縣,瑞穗鄉,瑞穗村,花蓮縣第01選區,傅崐萁,中國國民黨,555,309,488,recall_disagree_votes,67,797,1351,1425
63000080030,臺北市,文山區,樟林里,臺北市第08選區,賴士葆,中國國民黨,2468,1439,2401,recall_disagree_votes,67,3840,6727,6869
10004090002,新竹縣,北埔鄉,南興村,新竹縣第02選區,林思銘,中國國民黨,463,104,396,recall_disagree_votes,67,500,1090,1107
10008040022,南投縣,竹山鎮,鯉魚里,南投縣第02選區,游顥,中國國民黨,243,102,176,recall_disagree_votes,67,278,694,704
63000100025,臺北市,內湖區,內溝里,臺北市第04選區,李彥秀,中國國民黨,1303,967,1237,recall_disagree_votes,66,2204,3769,3814
66000040005,臺中市,西區,廣民里,臺中市第06選區,羅廷瑋,中國國民黨,457,320,391,recall_disagree_votes,66,711,1247,1319
66000040002,臺中市,西區,利民里,臺中市第06選區,羅廷瑋,中國國民黨,496,323,430,recall_disagree_votes,66,753,1303,1268
10004100005,新竹縣,寶山鄉,深井村,新竹縣第02選區,林思銘,中國國民黨,332,71,266,recall_disagree_votes,66,337,735,764
10015030002,花蓮縣,玉里鎮,啟模里,花蓮縣第01選區,傅崐萁,中國國民黨,456,214,391,recall_disagree_votes,65,605,1184,1230
66000050011,臺中市,北區,金龍里,臺中市第05選區,黃健豪,中國國民黨,1492,1080,1427,recall_disagree_votes,65,2507,4581,4238
66000290002,臺中市,和平區,天輪里,臺中市第08選區,江啟臣,中國國民黨,181,48,116,recall_disagree_votes,65,164,397,421
63000100016,臺北市,內湖區,紫雲里,臺北市第04選區,李彥秀,中國國民黨,1818,1000,1753,recall_disagree_votes,65,2753,4525,4643
68000040039,桃園市,楊梅區,裕新里,桃園市第02選區,涂權吉,中國國民黨,929,452,864,recall_disagree_votes,65,1316,2501,2382
10008120010,南投縣,信義鄉,神木村,南投縣第02選區,游顥,中國國民黨,242,37,177,recall_disagree_votes,65,214,538,579
65000210012,新北市,三芝區,店子里,新北市第01選區,洪孟楷,中國國民黨,190,128,125,recall_disagree_votes,65,253,513,537
65000210008,新北市,三芝區,錫板里,新北市第01選區,洪孟楷,中國國民黨,250,157,185,recall_disagree_votes,65,342,575,613
10015050004,花蓮縣,吉安鄉,永安村,花蓮縣第01選區,傅崐萁,中國國民黨,1380,977,1315,recall_disagree_votes,65,2292,3703,3782
66000190012,臺中市,新社區,中和里,臺中市第08選區,江啟臣,中國國民黨,312,38,248,recall_disagree_votes,64,286,534,528
10008070005,南投縣,鹿谷鄉,內湖村,南投縣第02選區,游顥,中國國民黨,376,109,312,recall_disagree_votes,64,421,907,938
65000040041,新北市,永和區,新生里,新北市第09選區,林德福,中國國民黨,382,126,318,recall_disagree_votes,64,444,786,841
63000090010,臺北市,南港區,合成里,臺北市第04選區,李彥秀,中國國民黨,1866,1405,1803,recall_disagree_votes,63,3208,5420,5417
10009030012,雲林縣,虎尾鎮,延平里,雲林縣第01選區,丁學忠,中國國民黨,477,206,414,recall_disagree_votes,63,620,1108,1105
10009030002,雲林縣,虎尾鎮,新興里,雲林縣第01選區,丁學忠,中國國民黨,580,313,517,recall_disagree_votes,63,830,1659,1644
65000010111,新北市,板橋區,華福里,新北市第07選區,葉元之,中國國民黨,599,456,536,recall_disagree_votes,63,992,1641,1649
65000100025,新北市,淡水區,清文里,新北市第01選區,洪孟楷,中國國民黨,356,278,293,recall_disagree_votes,63,571,1008,1017
65000030032,新北市,中和區,秀峰里,新北市第09選區,林德福,中國國民黨,1641,824,1578,recall_disagree_votes,63,2402,4284,4172
68000070030,桃園市,龜山區,新興里,桃園市第01選區,牛煦庭,中國國民黨,966,461,904,recall_disagree_votes,62,1365,3358,3089
10008120009,南投縣,信義鄉,同富村,南投縣第02選區,游顥,中國國民黨,465,130,403,recall_disagree_votes,62,533,1246,1291
10008030001,南投縣,草屯鎮,玉峰里,南投縣第01選區,馬文君,中國國民黨,746,379,684,recall_disagree_votes,62,1063,2093,1999
10008030002,南投縣,草屯鎮,炎峰里,南投縣第01選區,馬文君,中國國民黨,680,375,618,recall_disagree_votes,62,993,1922,1981
63000100001,臺北市,內湖區,西湖里,臺北市第04選區,李彥秀,中國國民黨,1951,1624,1889,recall_disagree_votes,62,3513,5736,5823
10008090009,南投縣,魚池鄉,五城村,南投縣第01選區,馬文君,中國國民黨,260,93,198,recall_disagree_votes,62,291,631,653
63000080009,臺北市,文山區,萬隆里,臺北市第08選區,賴士葆,中國國民黨,2147,1264,2086,recall_disagree_votes,61,3350,5558,5738
65000100007,新北市,淡水區,忠山里,新北市第01選區,洪孟楷,中國國民黨,302,178,241,recall_disagree_votes,61,419,743,757
65000110023,新北市,汐止區,東山里,新北市第12選區,廖先翔,中國國民黨,186,128,125,recall_disagree_votes,61,253,530,526
10008040021,南投縣,竹山鎮,福興里,南投縣第02選區,游顥,中國國民黨,235,71,175,recall_disagree_votes,60,246,551,566
68000010029,桃園市,桃園區,中成里,桃園市第04選區,萬美玲,中國國民黨,2498,1890,2438,recall_disagree_votes,60,4328,7766,6399
10008090007,南投縣,魚池鄉,共和村,南投縣第01選區,馬文君,中國國民黨,206,66,146,recall_disagree_votes,60,212,457,476
65000060024,新北市,新店區,雙坑里,新北市第11選區,羅明才,中國國民黨,218,109,158,recall_disagree_votes,60,267,661,686
10015090002,花蓮縣,瑞穗鄉,瑞美村,花蓮縣第01選區,傅崐萁,中國國民黨,568,316,508,recall_disagree_votes,60,824,1367,1382
65000180005,新北市,深坑區,阿柔里,新北市第11選區,羅明才,中國國民黨,196,80,136,recall_disagree_votes,60,216,509,535
10004020012,新竹縣,竹東鎮,鷄林里,新竹縣第02選區,林思銘,中國國民黨,1282,373,1222,recall_disagree_votes,60,1595,3335,3382
65000110002,新北市,汐止區,禮門里,新北市第12選區,廖先翔,中國國民黨,345,255,286,recall_disagree_votes,59,541,991,989
10008020012,南投縣,埔里鎮,麒麟里,南投縣第01選區,馬文君,中國國民黨,337,128,278,recall_disagree_votes,59,406,908,928
65000100026,新北市,淡水區,草東里,新北市第01選區,洪孟楷,中國國民黨,244,196,185,recall_disagree_votes,59,381,636,665
10017040005,基隆市,仁愛區,智仁里,基隆市第01選區,林沛祥,中國國民黨,672,468,613,recall_disagree_votes,59,1081,2067,2181
65000120029,新北市,瑞芳區,海濱里,新北市第12選區,廖先翔,中國國民黨,322,124,263,recall_disagree_votes,59,387,1039,1093
10004100004,新竹縣,寶山鄉,新城村,新竹縣第02選區,林思銘,中國國民黨,429,129,370,recall_disagree_votes,59,499,1089,1107
10008020021,南投縣,埔里鎮,向善里,南投縣第01選區,馬文君,中國國民黨,284,113,225,recall_disagree_votes,59,338,604,628
10017060017,基隆市,安樂區,五福里,基隆市第01選區,林沛祥,中國國民黨,1158,660,1099,recall_disagree_votes,59,1759,3116,3211
10009050012,雲林縣,土庫鎮,南平里,雲林縣第01選區,丁學忠,中國國民黨,534,393,475,recall_disagree_votes,59,868,1632,1663
10008030021,南投縣,草屯鎮,坪頂里,南投縣第01選區,馬文君,中國國民黨,380,146,322,recall_disagree_votes,58,468,932,967
10008090010,南投縣,魚池鄉,水社村,南投縣第01選區,馬文君,中國國民黨,329,80,271,recall_disagree_votes,58,351,741,759
63000100020,臺北市,內湖區,瑞陽里,臺北市第04選區,李彥秀,中國國民黨,2708,1438,2650,recall_disagree_votes,58,4088,6309,6358
10004020020,新竹縣,竹東鎮,中山里,新竹縣第02選區,林思銘,中國國民黨,618,149,560,recall_disagree_votes,58,709,1494,1537
66000100015,臺中市,東勢區,下城里,臺中市第08選區,江啟臣,中國國民黨,335,126,278,recall_disagree_votes,57,404,791,810
66000240009,臺中市,大肚區,永和里,臺中市第02選區,顏寬恒,中國國民黨,313,158,256,recall_disagree_votes,57,414,749,773
63000100037,臺北市,內湖區,蘆洲里,臺北市第04選區,李彥秀,中國國民黨,325,235,268,recall_disagree_votes,57,503,945,1004
66000190011,臺中市,新社區,慶西里,臺中市第08選區,江啟臣,中國國民黨,322,114,265,recall_disagree_votes,57,379,837,854
10004110004,新竹縣,峨眉鄉,富興村,新竹縣第02選區,林思銘,中國國民黨,485,136,429,recall_disagree_votes,56,565,1245,1296
10015050014,花蓮縣,吉安鄉,仁里村,花蓮縣第01選區,傅崐萁,中國國民黨,1800,1251,1744,recall_disagree_votes,56,2995,4828,4880
10008080003,南投縣,中寮鄉,八仙村,南投縣第01選區,馬文君,中國國民黨,270,122,214,recall_disagree_votes,56,336,712,724
65000110044,新北市,汐止區,長青里,新北市第12選區,廖先翔,中國國民黨,353,221,297,recall_disagree_votes,56,518,880,876
10008020002,南投縣,埔里鎮,南門里,南投縣第01選區,馬文君,中國國民黨,282,178,226,recall_disagree_votes,56,404,726,750
66000090006,臺中市,豐原區,富春里,臺中市第08選區,江啟臣,中國國民黨,287,144,231,recall_disagree_votes,56,375,624,660
68000020085,桃園市,中壢區,金華里,桃園市第03選區,魯明哲,中國國民黨,1689,843,1633,recall_disagree_votes,56,2476,4018,4002
10008100012,南投縣,國姓鄉,大石村,南投縣第01選區,馬文君,中國國民黨,266,69,210,recall_disagree_votes,56,279,626,650
66000040006,臺中市,西區,平和里,臺中市第06選區,羅廷瑋,中國國民黨,591,427,537,recall_disagree_votes,54,964,1795,1739
10009030001,雲林縣,虎尾鎮,中山里,雲林縣第01選區,丁學忠,中國國民黨,331,183,277,recall_disagree_votes,54,460,819,840
63000090015,臺北市,南港區,聯成里,臺北市第04選區,李彥秀,中國國民黨,1452,1000,1398,recall_disagree_votes,54,2398,3852,3911
68000020026,桃園市,中壢區,中原里,桃園市第03選區,魯明哲,中國國民黨,1245,751,1191,recall_disagree_votes,54,1942,3431,3452
10009050015,雲林縣,土庫鎮,後埔里,雲林縣第01選區,丁學忠,中國國民黨,763,447,710,recall_disagree_votes,53,1157,2222,2210
63000080041,臺北市,文山區,樟文里,臺北市第08選區,賴士葆,中國國民黨,1711,1208,1658,recall_disagree_votes,53,2866,4844,4971
10017060001,基隆市,安樂區,西川里,基隆市第01選區,林沛祥,中國國民黨,387,216,334,recall_disagree_votes,53,550,1107,1116
66000290005,臺中市,和平區,自由里,臺中市第08選區,江啟臣,中國國民黨,279,47,226,recall_disagree_votes,53,273,527,534
65000210007,新北市,三芝區,橫山里,新北市第01選區,洪孟楷,中國國民黨,209,80,157,recall_disagree_votes,52,237,430,464
10017060018,基隆市,安樂區,六合里,基隆市第01選區,林沛祥,中國國民黨,1435,767,1383,recall_disagree_votes,52,2150,3590,3694
10004020024,新竹縣,竹東鎮,忠孝里,新竹縣第02選區,林思銘,中國國民黨,506,141,454,recall_disagree_votes,52,595,1344,1355
10009160013,雲林縣,臺西鄉,和豐村,雲林縣第01選區,丁學忠,中國國民黨,840,393,788,recall_disagree_votes,52,1181,2664,2782
10004110005,新竹縣,峨眉鄉,七星村,新竹縣第02選區,林思銘,中國國民黨,229,55,177,recall_disagree_votes,52,232,567,585
10008130010,南投縣,仁愛鄉,南豐村,南投縣第01選區,馬文君,中國國民黨,215,50,163,recall_disagree_votes,52,213,490,507
63000100033,臺北市,內湖區,安泰里,臺北市第04選區,李彥秀,中國國民黨,1528,988,1476,recall_disagree_votes,52,2464,4218,4351
65000190002,新北市,石碇區,潭邊里,新北市第11選區,羅明才,中國國民黨,247,115,195,recall_disagree_votes,52,310,741,741
63000080012,臺北市,文山區,萬盛里,臺北市第08選區,賴士葆,中國國民黨,1402,909,1350,recall_disagree_votes,52,2259,3790,3918
10015060007,花蓮縣,壽豐鄉,壽豐村,花蓮縣第01選區,傅崐萁,中國國民黨,375,282,323,recall_disagree_votes,52,605,980,1001
66000090007,臺中市,豐原區,葫蘆里,臺中市第08選區,江啟臣,中國國民黨,212,133,160,recall_disagree_votes,52,293,543,575
65000040010,新北市,永和區,忠義里,新北市第09選區,林德福,中國國民黨,369,73,318,recall_disagree_votes,51,391,643,664
66000010008,臺中市,中區,中華里,臺中市第06選區,羅廷瑋,中國國民黨,597,466,546,recall_disagree_votes,51,1012,1898,1857
65000190006,新北市,石碇區,豐田里,新北市第11選區,羅明才,中國國民黨,130,68,79,recall_disagree_votes,51,147,367,352
10008020006,南投縣,埔里鎮,薰化里,南投縣第01選區,馬文君,中國國民黨,396,191,345,recall_disagree_votes,51,536,936,962
10008050008,南投縣,集集鎮,八張里,南投縣第02選區,游顥,中國國民黨,491,202,440,recall_disagree_votes,51,642,1326,1343
65000210011,新北市,三芝區,圓山里,新北市第01選區,洪孟楷,中國國民黨,204,78,153,recall_disagree_votes,51,231,466,498
68000070023,桃園市,龜山區,福源里,桃園市第01選區,牛煦庭,中國國民黨,662,397,611,recall_disagree_votes,51,1008,1731,1763
10017060012,基隆市,安樂區,中崙里,基隆市第01選區,林沛祥,中國國民黨,576,347,525,recall_disagree_votes,51,872,1652,1648
10015060011,花蓮縣,壽豐鄉,志學村,花蓮縣第01選區,傅崐萁,中國國民黨,705,632,655,recall_disagree_votes,50,1287,2144,2099
66000240002,臺中市,大肚區,中和里,臺中市第02選區,顏寬恒,中國國民黨,368,149,318,recall_disagree_votes,50,467,789,831
10009160012,雲林縣,臺西鄉,永豐村,雲林縣第01選區,丁學忠,中國國民黨,491,163,441,recall_disagree_votes,50,604,1201,1245
65000210010,新北市,三芝區,福德里,新北市第01選區,洪孟楷,中國國民黨,297,166,247,recall_disagree_votes,50,413,733,728
10015030005,花蓮縣,玉里鎮,國武里,花蓮縣第01選區,傅崐萁,中國國民黨,370,219,320,recall_disagree_votes,50,539,949,992
10015020010,花蓮縣,鳳林鎮,林榮里,花蓮縣第01選區,傅崐萁,中國國民黨,305,142,255,recall_disagree_votes,50,397,656,691
63000050008,臺北市,中正區,板溪里,臺北市第08選區,賴士葆,中國國民黨,1000,633,950,recall_disagree_votes,50,1583,2799,2849
68000010025,桃園市,桃園區,西湖里,桃園市第04選區,萬美玲,中國國民黨,490,361,440,recall_disagree_votes,50,801,1353,1358
63000100015,臺北市,內湖區,碧山里,臺北市第04選區,李彥秀,中國國民黨,2085,1506,2035,recall_disagree_votes,50,3541,5774,5827
68000020060,桃園市,中壢區,普忠里,桃園市第03選區,魯明哲,中國國民黨,1054,651,1004,recall_disagree_votes,50,1655,3119,3140
63000100011,臺北市,內湖區,紫星里,臺北市第04選區,李彥秀,中國國民黨,2229,1796,2179,recall_disagree_votes,50,3975,6364,6547
10008100013,南投縣,國姓鄉,長豐村,南投縣第01選區,馬文君,中國國民黨,279,61,230,recall_disagree_votes,49,291,691,712
68000040020,桃園市,楊梅區,富岡里,桃園市第02選區,涂權吉,中國國民黨,740,327,691,recall_disagree_votes,49,1018,1749,1702
10009160002,雲林縣,臺西鄉,海北村,雲林縣第01選區,丁學忠,中國國民黨,339,138,290,recall_disagree_votes,49,428,975,1023
10008040024,南投縣,竹山鎮,坪頂里,南投縣第02選區,游顥,中國國民黨,173,51,124,recall_disagree_votes,49,175,404,436
10008050009,南投縣,集集鎮,永昌里,南投縣第02選區,游顥,中國國民黨,324,174,275,recall_disagree_votes,49,449,868,901
65000210006,新北市,三芝區,茂長里,新北市第01選區,洪孟楷,中國國民黨,259,143,210,recall_disagree_votes,49,353,573,591
10008060023,南投縣,名間鄉,仁和村,南投縣第02選區,游顥,中國國民黨,305,142,257,recall_disagree_votes,48,399,817,818
65000100001,新北市,淡水區,中和里,新北市第01選區,洪孟楷,中國國民黨,211,140,163,recall_disagree_votes,48,303,518,530
10008050011,南投縣,集集鎮,廣明里,南投縣第02選區,游顥,中國國民黨,314,108,266,recall_disagree_votes,48,374,788,828
66000290008,臺中市,和平區,平等里,臺中市第08選區,江啟臣,中國國民黨,136,16,88,recall_disagree_votes,48,104,348,366
10008020014,南投縣,埔里鎮,溪南里,南投縣第01選區,馬文君,中國國民黨,433,148,385,recall_disagree_votes,48,533,1009,1003
10009200018,雲林縣,水林鄉,松北村,雲林縣第01選區,丁學忠,中國國民黨,277,202,229,recall_disagree_votes,48,431,889,920
10004080008,新竹縣,橫山鄉,沙坑村,新竹縣第02選區,林思銘,中國國民黨,340,116,293,recall_disagree_votes,47,409,854,885
10004110001,新竹縣,峨眉鄉,峨眉村,新竹縣第02選區,林思銘,中國國民黨,334,84,287,recall_disagree_votes,47,371,739,761
10009050006,雲林縣,土庫鎮,興新里,雲林縣第01選區,丁學忠,中國國民黨,428,307,381,recall_disagree_votes,47,688,1337,1357
10008030010,南投縣,草屯鎮,碧洲里,南投縣第01選區,馬文君,中國國民黨,942,424,895,recall_disagree_votes,47,1319,2430,2433
63000050006,臺北市,中正區,頂東里,臺北市第08選區,賴士葆,中國國民黨,1624,1230,1577,recall_disagree_votes,47,2807,4778,4954
10004020017,新竹縣,竹東鎮,員山里,新竹縣第02選區,林思銘,中國國民黨,703,245,657,recall_disagree_votes,46,902,1873,1839
65000190001,新北市,石碇區,石碇里,新北市第11選區,羅明才,中國國民黨,151,74,105,recall_disagree_votes,46,179,342,357
10008080014,南投縣,中寮鄉,龍岩村,南投縣第01選區,馬文君,中國國民黨,258,72,212,recall_disagree_votes,46,284,571,602
10008040023,南投縣,竹山鎮,瑞竹里,南投縣第02選區,游顥,中國國民黨,184,82,138,recall_disagree_votes,46,220,518,542
10008020031,南投縣,埔里鎮,杷城里,南投縣第01選區,馬文君,中國國民黨,948,302,902,recall_disagree_votes,46,1204,2304,2396
68000010001,桃園市,桃園區,文化里,桃園市第04選區,萬美玲,中國國民黨,393,285,347,recall_disagree_votes,46,632,1080,1046
10017060020,基隆市,安樂區,鶯歌里,基隆市第01選區,林沛祥,中國國民黨,841,478,795,recall_disagree_votes,46,1273,2595,2597
10017060006,基隆市,安樂區,干城里,基隆市第01選區,林沛祥,中國國民黨,582,363,537,recall_disagree_votes,45,900,1792,1887
63000100027,臺北市,內湖區,行善里,臺北市第04選區,李彥秀,中國國民黨,2008,1601,1964,recall_disagree_votes,44,3565,5852,5924
10015110009,花蓮縣,秀林鄉,和平村,花蓮縣第01選區,傅崐萁,中國國民黨,182,127,138,recall_disagree_votes,44,265,493,499
10008020024,南投縣,埔里鎮,史港里,南投縣第01選區,馬文君,中國國民黨,241,77,197,recall_disagree_votes,44,274,514,528
10008100006,南投縣,國姓鄉,長福村,南投縣第01選區,馬文君,中國國民黨,267,72,223,recall_disagree_votes,44,295,638,667
66000260016,臺中市,霧峰區,峰谷里,臺中市第02選區,顏寬恒,中國國民黨,426,181,382,recall_disagree_votes,44,563,1076,1075
63000080033,臺北市,文山區,萬芳里,臺北市第08選區,賴士葆,中國國民黨,2341,1418,2298,recall_disagree_votes,43,3716,6313,6394
10017050009,基隆市,中山區,通化里,基隆市第01選區,林沛祥,中國國民黨,326,154,283,recall_disagree_votes,43,437,885,924
10008080001,南投縣,中寮鄉,廣興村,南投縣第01選區,馬文君,中國國民黨,242,120,199,recall_disagree_votes,43,319,691,739
10008120004,南投縣,信義鄉,明德村,南投縣第02選區,游顥,中國國民黨,351,125,308,recall_disagree_votes,43,433,905,961
10008040025,南投縣,竹山鎮,桶頭里,南投縣第02選區,游顥,中國國民黨,259,88,217,recall_disagree_votes,42,305,790,808
10004100006,新竹縣,寶山鄉,寶斗村,新竹縣第02選區,林思銘,中國國民黨,252,53,210,recall_disagree_votes,42,263,667,696
10008040010,南投縣,竹山鎮,德興里,南投縣第02選區,游顥,中國國民黨,319,109,277,recall_disagree_votes,42,386,814,844
10009180013,雲林縣,四湖鄉,崙北村,雲林縣第01選區,丁學忠,中國國民黨,395,263,353,recall_disagree_votes,42,616,1503,1564
63000030039,臺北市,大安區,臥龍里,臺北市第06選區,羅智強,中國國民黨,642,370,601,recall_disagree_votes,41,971,1620,1604
10008090013,南投縣,魚池鄉,日月村,南投縣第01選區,馬文君,中國國民黨,238,80,197,recall_disagree_votes,41,277,544,559
10009140002,雲林縣,東勢鄉,東北村,雲林縣第01選區,丁學忠,中國國民黨,395,205,354,recall_disagree_votes,41,559,1134,1132
10017060008,基隆市,安樂區,嘉仁里,基隆市第01選區,林沛祥,中國國民黨,872,706,831,recall_disagree_votes,41,1537,2889,2984
10015040001,花蓮縣,新城鄉,新城村,花蓮縣第01選區,傅崐萁,中國國民黨,378,263,337,recall_disagree_votes,41,600,975,992
63000050003,臺北市,中正區,文盛里,臺北市第08選區,賴士葆,中國國民黨,690,529,649,recall_disagree_votes,41,1178,2058,2164
10015100009,花蓮縣,富里鄉,富里村,花蓮縣第01選區,傅崐萁,中國國民黨,439,188,398,recall_disagree_votes,41,586,1151,1176
10004080006,新竹縣,橫山鄉,內灣村,新竹縣第02選區,林思銘,中國國民黨,322,83,281,recall_disagree_votes,41,364,801,824
68000020001,桃園市,中壢區,龍平里,桃園市第03選區,魯明哲,中國國民黨,1261,336,1221,recall_disagree_votes,40,1557,2671,2709
68000010014,桃園市,桃園區,東山里,桃園市第04選區,萬美玲,中國國民黨,656,501,616,recall_disagree_votes,40,1117,2037,1859
10014100004,臺東縣,大武鄉,尚武村,臺東縣第01選區,黃建賓,中國國民黨,266,165,226,recall_disagree_votes,40,391,915,957
68000050009,桃園市,蘆竹區,五福里,桃園市第01選區,牛煦庭,中國國民黨,803,568,763,recall_disagree_votes,40,1331,2258,2289
63000080039,臺北市,文山區,萬美里,臺北市第08選區,賴士葆,中國國民黨,2075,1282,2035,recall_disagree_votes,40,3317,5756,5918
68000040032,桃園市,楊梅區,新榮里,桃園市第02選區,涂權吉,中國國民黨,1143,790,1103,recall_disagree_votes,40,1893,3288,3280
10008110007,南投縣,水里鄉,鉅工村,南投縣第02選區,游顥,中國國民黨,282,115,242,recall_disagree_votes,40,357,775,835
68000040008,桃園市,楊梅區,上田里,桃園市第02選區,涂權吉,中國國民黨,1019,602,979,recall_disagree_votes,40,1581,2934,2819
65000250002,新北市,雙溪區,共和里,新北市第12選區,廖先翔,中國國民黨,114,54,74,recall_disagree_votes,40,128,301,328
10008020015,南投縣,埔里鎮,桃米里,南投縣第01選區,馬文君,中國國民黨,363,120,324,recall_disagree_votes,39,444,943,947
10015020002,花蓮縣,鳳林鎮,鳳義里,花蓮縣第01選區,傅崐萁,中國國民黨,253,106,214,recall_disagree_votes,39,320,543,555
63000050001,臺北市,中正區,水源里,臺北市第08選區,賴士葆,中國國民黨,726,571,687,recall_disagree_votes,39,1258,2394,2428
10015070007,花蓮縣,光復鄉,大全村,花蓮縣第01選區,傅崐萁,中國國民黨,144,113,105,recall_disagree_votes,39,218,419,479
10004020011,新竹縣,竹東鎮,榮樂里,新竹縣第02選區,林思銘,中國國民黨,490,145,452,recall_disagree_votes,38,597,1198,1253
68000030023,桃園市,大溪區,光明里,桃園市第06選區,邱若華,中國國民黨,786,377,748,recall_disagree_votes,38,1125,2228,2205
10015030004,花蓮縣,玉里鎮,泰昌里,花蓮縣第01選區,傅崐萁,中國國民黨,298,134,260,recall_disagree_votes,38,394,960,1050
10009190001,雲林縣,口湖鄉,湖東村,雲林縣第01選區,丁學忠,中國國民黨,371,180,333,recall_disagree_votes,38,513,1090,1109
65000120004,新北市,瑞芳區,龍川里,新北市第12選區,廖先翔,中國國民黨,490,275,452,recall_disagree_votes,38,727,1463,1480
10008110006,南投縣,水里鄉,北埔村,南投縣第02選區,游顥,中國國民黨,340,140,302,recall_disagree_votes,38,442,966,972
10004090001,新竹縣,北埔鄉,北埔村,新竹縣第02選區,林思銘,中國國民黨,389,117,351,recall_disagree_votes,38,468,1019,1053
63000100008,臺北市,內湖區,港華里,臺北市第04選區,李彥秀,中國國民黨,2441,1894,2403,recall_disagree_votes,38,4297,7101,7250
10015090009,花蓮縣,瑞穗鄉,富源村,花蓮縣第01選區,傅崐萁,中國國民黨,182,87,145,recall_disagree_votes,37,232,420,441
10009190017,雲林縣,口湖鄉,水井村,雲林縣第01選區,丁學忠,中國國民黨,327,169,290,recall_disagree_votes,37,459,860,871
68000020065,桃園市,中壢區,龍德里,桃園市第03選區,魯明哲,中國國民黨,1558,779,1521,recall_disagree_votes,37,2300,3871,3925
65000030063,新北市,中和區,瑞穗里,新北市第08選區,張智倫,中國國民黨,687,462,650,recall_disagree_votes,37,1112,1998,2003
10009030015,雲林縣,虎尾鎮,墾地里,雲林縣第01選區,丁學忠,中國國民黨,892,520,855,recall_disagree_votes,37,1375,2765,2180
63000090020,臺北市,南港區,重陽里,臺北市第04選區,李彥秀,中國國民黨,1811,1200,1774,recall_disagree_votes,37,2974,5040,4851
68000020059,桃園市,中壢區,和平里,桃園市第03選區,魯明哲,中國國民黨,882,546,846,recall_disagree_votes,36,1392,2377,2425
10009190002,雲林縣,口湖鄉,口湖村,雲林縣第01選區,丁學忠,中國國民黨,323,198,287,recall_disagree_votes,36,485,1011,1031
10008070008,南投縣,鹿谷鄉,和雅村,南投縣第02選區,游顥,中國國民黨,259,67,223,recall_disagree_votes,36,290,580,597
10008080016,南投縣,中寮鄉,內城村,南投縣第01選區,馬文君,中國國民黨,164,62,128,recall_disagree_votes,36,190,440,423
65000240009,新北市,平溪區,南山里,新北市第12選區,廖先翔,中國國民黨,108,48,72,recall_disagree_votes,36,120,298,311
10008030024,南投縣,草屯鎮,中正里,南投縣第01選區,馬文君,中國國民黨,223,110,187,recall_disagree_votes,36,297,577,620
10008080004,南投縣,中寮鄉,和興村,南投縣第01選區,馬文君,中國國民黨,215,71,179,recall_disagree_votes,36,250,553,593
10004110003,新竹縣,峨眉鄉,石井村,新竹縣第02選區,林思銘,中國國民黨,215,72,180,recall_disagree_votes,35,252,502,529
10017070002,基隆市,信義區,仁義里,基隆市第01選區,林沛祥,中國國民黨,430,246,395,recall_disagree_votes,35,641,1070,1130
63000050005,臺北市,中正區,河堤里,臺北市第08選區,賴士葆,中國國民黨,1238,891,1203,recall_disagree_votes,35,2094,3642,3691
10017010014,基隆市,中正區,中濱里,基隆市第01選區,林沛祥,中國國民黨,376,215,341,recall_disagree_votes,35,556,1084,1099
65000100030,新北市,淡水區,新生里,新北市第01選區,洪孟楷,中國國民黨,154,109,119,recall_disagree_votes,35,228,388,384
10008110005,南投縣,水里鄉,城中村,南投縣第02選區,游顥,中國國民黨,310,112,275,recall_disagree_votes,35,387,774,811
10008090012,南投縣,魚池鄉,武登村,南投縣第01選區,馬文君,中國國民黨,197,49,163,recall_disagree_votes,34,212,497,522
10015090004,花蓮縣,瑞穗鄉,瑞祥村,花蓮縣第01選區,傅崐萁,中國國民黨,235,152,201,recall_disagree_votes,34,353,626,644
63000100036,臺北市,內湖區,明湖里,臺北市第04選區,李彥秀,中國國民黨,1400,1043,1366,recall_disagree_votes,34,2409,4055,4191
10015020011,花蓮縣,鳳林鎮,長橋里,花蓮縣第01選區,傅崐萁,中國國民黨,284,145,250,recall_disagree_votes,34,395,681,712
68000040006,桃園市,楊梅區,東流里,桃園市第02選區,涂權吉,中國國民黨,953,635,919,recall_disagree_votes,34,1554,2867,2838
10015060010,花蓮縣,壽豐鄉,平和村,花蓮縣第01選區,傅崐萁,中國國民黨,329,330,295,recall_disagree_votes,34,625,1048,1051
10008120008,南投縣,信義鄉,望美村,南投縣第02選區,游顥,中國國民黨,109,25,76,recall_disagree_votes,33,101,289,306
68000020008,桃園市,中壢區,自立里,桃園市第03選區,魯明哲,中國國民黨,2338,499,2305,recall_disagree_votes,33,2804,4869,4853
